,Country,Year,Month,Semana,Nombre de la campaña,Campaign Consolidated,Impresiones,impresiones max,impresiones min,impresiones avg,Importe gastado,importe max,importe min,importe avg,Fecha inicio,sem_inicio,abreviatura,Marca,Pais,num_campaign,campaign avg,venta_agrupada,venta max,venta min,venta avg,tipo,score_lineal_norm
143,BR,2023,10,2023-10-21 - 2023-10-27,IW_BR_ECOM_OCT23_TRADE_STRONG_LOCAL,Trade Strong,4973014.0,4973014.0,1035735.0,3004374.5,2657.47,2657.47,313.11,1485.29,2023-10-21,202342,IW,IRWIN,Brasil,2,2.25,97650.59892497094,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,0.6118376618407356
144,BR,2023,1,2023-01-21 - 2023-01-27,ST_BR_AWR_ENE23_V20_REG,v20,7971328.0,7971328.0,1137275.0,3154073.2,3188.17999975,3188.17999975,643.22,1472.1499956,2023-01-21,202303,ST,STANLEY,Brasil,5,4.583333333333333,644411.9539070039,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6534252775917833
145,BR,2023,7,2023-07-29 - 2023-08-04,ST_BR_ECOM_JUL23_PROCHECK_REG,Procheck,3063212.0,3063212.0,209385.0,1016535.1666666666,1478.32,1478.32,95.46,439.23,2023-07-29,202330,ST,STANLEY,Brasil,6,4.583333333333333,503992.22547114844,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6503290684573786
146,BR,2023,2,2023-02-25 - 2023-03-03,ST_BR_AWR_FEB23_V20_REG,v20,7423897.0,7423897.0,184498.0,1999778.0,3563.08,3563.08,80.83,1246.5933333333332,2023-02-25,202308,ST,STANLEY,Brasil,6,4.583333333333333,584913.8716953966,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6354449605270642
147,BR,2023,4,2023-04-01 - 2023-04-07,ST_BR_AWR_APRIL23_PT_Social-Boosting,Social Boosting,2909291.0,2909291.0,146029.0,1182737.75,823.63,823.63,71.97,417.4825,2023-04-01,202313,ST,STANLEY,Brasil,4,4.583333333333333,546839.9855227749,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5897473541146494
148,BR,2023,6,2023-06-03 - 2023-06-09,ST_BR_AWR_MAY23_PROCHECK_REG,Procheck,4034641.0,4034641.0,210502.0,1404301.25,1089.19,1089.19,122.9,447.6175,2023-06-03,202322,ST,STANLEY,Brasil,4,4.583333333333333,519026.938798566,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5848658472290396
149,BR,2023,6,2023-06-24 - 2023-06-30,ST_BR_AWR_JUN23_PT_Social-Boosting,Social Boosting,4545244.0,4545244.0,313965.0,1589261.0,3000.0,3000.0,362.16,927.066,2023-06-24,202325,ST,STANLEY,Brasil,5,4.583333333333333,467897.6511673976,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.57285120928992
150,BR,2023,5,2023-05-27 - 2023-06-02,ST_BR_AWR_MAY23_PT_Social-Boosting,Social Boosting,3653790.0,3653790.0,167485.0,1480703.5,1821.09,1821.09,48.28,627.4566666666666,2023-05-27,202321,ST,STANLEY,Brasil,6,4.583333333333333,522390.65345287026,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.4585529727322615
151,BR,2023,8,2023-08-26 - 2023-09-01,ST_BR_AWR_AUG23_PT_Social-Boosting,Social Boosting,1961152.0,1961152.0,310938.0,829398.5,655.59,655.59,122.0,371.8775,2023-08-26,202334,ST,STANLEY,Brasil,4,4.583333333333333,517866.90462494764,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.4153207431137298
152,BR,2023,3,2023-03-25 - 2023-03-31,ST_BR_AWR_MAR23_PT_Social-Boosting,Social Boosting,2454039.0,2454039.0,69418.0,1025276.25,913.69,913.69,30.7,400.6225,2023-03-25,202312,ST,STANLEY,Brasil,4,4.583333333333333,543555.6845957622,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.399784329453589
153,BR,2023,8,2023-08-05 - 2023-08-11,ST_BR_ECOM_JUL23_PROCHECK_REG,Procheck,3291796.0,3291796.0,82460.0,1405910.8,1420.1,1420.1,55.34,548.722,2023-08-05,202331,ST,STANLEY,Brasil,5,4.583333333333333,593821.3330749582,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.346098123799758
154,BR,2023,6,2023-06-17 - 2023-06-23,ST_BR_AWR_MAY23_PROCHECK_REG,Procheck,3791001.0,3791001.0,685065.0,1809265.6666666667,1023.68,1023.68,405.88,613.5733333333334,2023-06-17,202324,ST,STANLEY,Brasil,3,4.583333333333333,515257.65663498087,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.3434677774902966
155,BR,2023,6,2023-06-10 - 2023-06-16,ST_BR_AWR_MAY23_PROCHECK_REG,Procheck,3914946.0,3914946.0,779510.0,1950357.3333333333,1057.15,1057.15,418.32,631.7033333333334,2023-06-10,202323,ST,STANLEY,Brasil,3,4.583333333333333,556351.8047706782,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3196126631472924
156,MX,2023,4,2023-04-29 - 2023-05-05,ST_MX_ECOM_MAR23_GDL-V20_REG,Guadalajara v20,2066046.0,2066046.0,23055.0,550465.375,777.66,777.66,8.98,251.25375,2023-04-29,202317,ST,STANLEY,Mexico,8,5.083333333333333,280921.69820862485,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.9130309260319551
157,MX,2023,3,2023-03-25 - 2023-03-31,ST_MX_AWR_MAR23_SOCIAL-BOOSTING_LOC,Social Boosting,4050656.0,4050656.0,446501.0,1758306.4,2169.46,2169.46,515.77,920.144002756,2023-03-25,202312,ST,STANLEY,Mexico,5,5.083333333333333,839304.9105786503,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.600803872009977
158,MX,2023,5,2023-05-13 - 2023-05-19,ST_MX_ECOM_MAY23_TRUST_REG,Trust,3502323.0,3502323.0,230234.0,1607402.1666666667,1598.72,1598.72,194.08,629.8349999999999,2023-05-13,202319,ST,STANLEY,Mexico,6,5.083333333333333,253286.70940190987,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5725832368862527
159,MX,2023,3,2023-03-18 - 2023-03-24,ST_MX_AWR_MAR23_SOCIAL-BOOSTING_LOC,Social Boosting,3613703.0,3613703.0,260286.0,1435856.0,1215.87,1215.87,128.57,630.774,2023-03-18,202311,ST,STANLEY,Mexico,5,5.083333333333333,828380.1735221059,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5462027991342016
160,MX,2023,9,2023-09-23 - 2023-09-29,ST_MX_AWR_SEP23_PROCHECK_REG,Procheck,8875732.0,8875732.0,156634.0,3198165.0,2660.8,2660.8,230.59,1109.792,2023-09-23,202338,ST,STANLEY,Mexico,5,5.083333333333333,289225.71513496776,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.513672094674214
161,MX,2023,6,2023-06-03 - 2023-06-09,ST_MX_AWR_MAY23_PROCHECK_REG,Procheck,6194620.0,6194620.0,220969.0,1813086.5,1672.48,1672.48,49.93,542.302500215,2023-06-03,202322,ST,STANLEY,Mexico,4,5.083333333333333,549763.238526567,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.4757528711329382
162,MX,2023,5,2023-05-27 - 2023-06-02,ST_MX_AWR_MAY23_PROCHECK_REG,Procheck,4358408.0,4358408.0,276698.0,1737530.0,1176.36,1176.36,195.68000102,516.197500255,2023-05-27,202321,ST,STANLEY,Mexico,4,5.083333333333333,269900.68535173597,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.4586917898977834
163,MX,2023,9,2023-09-30 - 2023-10-06,ST_MX_AWR_SEP23_PROCHECK_REG,Procheck,9085763.0,9085763.0,53180.0,3096698.6,2725.38,2725.38,58.0,943.4380000000001,2023-09-30,202339,ST,STANLEY,Mexico,5,5.083333333333333,305215.2200920127,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.4320211490422374
164,MX,2023,9,2023-09-16 - 2023-09-22,ST_MX_AWR_SEP23_PROCHECK_REG,Procheck,4211005.0,4211005.0,182245.0,1819460.5,1264.32,1264.32,242.47,780.3266666666667,2023-09-16,202337,ST,STANLEY,Mexico,6,5.083333333333333,264563.2592732139,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.3992228208542985
165,MX,2023,7,2023-07-29 - 2023-08-04,ST_MX_ECOM_JUL23_PROCHECK_REG,Procheck,3105251.0,3105251.0,252038.0,1517195.25,1233.46,1233.46,249.6,528.645,2023-07-29,202330,ST,STANLEY,Mexico,4,5.083333333333333,292525.155809091,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.371966311322633
166,MX,2023,8,2023-08-19 - 2023-08-25,ST_MX_ECOM_JUL23_PROCHECK_REG,Procheck,2802676.0,2802676.0,208012.0,1447105.25,1189.34,1189.34,322.22,732.6875,2023-08-19,202333,ST,STANLEY,Mexico,4,5.083333333333333,245801.02710444684,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.2578054022540164
167,MX,2023,6,2023-06-24 - 2023-06-30,ST_MX_AWR_MAY23_PROCHECK_REG,Procheck,2094179.0,2103673.0,280605.0,1149846.4,565.34,565.34,242.33,384.636,2023-06-24,202325,ST,STANLEY,Mexico,5,5.083333333333333,269400.79337388196,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2505832114412567
168,MX,2022,1,2022-01-08 - 2022-01-14,BD_MX_ECOM_JAN22_PT_15%,ECOM,50678.0,50678.0,46443.0,48560.5,75.22,75.22,74.66,74.94,2022-01-08,202201,BD,BLACK+DECKER,Mexico,2,2.0,374113.681133437,8668.078883279397,-55.3935428507299,150.7219893328577,top_men,0.9371067811865477
169,MX,2022,1,2022-01-08 - 2022-01-14,DW_MX_ECOM_JAN22_Combos_15%,ECOM,292317.0,292317.0,82415.0,146311.8,214.79,214.79,53.79,125.644,2022-01-08,202201,DW,DEWALT,Mexico,5,3.7142857142857144,847048.6596591972,20352.430516034223,-287.89129936182144,119.08885824032664,top_men,1.5606695984360925
170,BR,2022,1,2022-01-01 - 2022-01-07,IW_BR_ENGT_DEC21_HT_Social-Boosting,Social Boosting,323579.0,323579.0,323579.0,323579.0,39.37,39.37,39.37,39.37,2022-01-01,202252,IW,IRWIN,Brasil,1,2.0,26400.90474714968,70784.82094115416,-885.5796751917983,283.9040953202523,top_men,
171,MX,2022,1,2022-01-08 - 2022-01-14,ST_MX_ECOM_JAN22_Accesorios_10%,ECOM,51647.0,51647.0,25782.0,36050.666666666664,55.25,55.51,38.38,49.71333333333333,2022-01-08,202201,ST,STANLEY,Mexico,3,3.7142857142857144,337596.4595449659,20352.430516034223,-287.89129936182144,119.08885824032664,top_men,1.155647283832407
172,MX,2022,2,2022-02-12 - 2022-02-18,BD_MX_ECOM_FEB22_Hasta_30%,ECOM,685094.0,685094.0,685094.0,685094.0,1233.78,1233.78,1233.78,1233.78,2022-02-12,202206,BD,BLACK+DECKER,Mexico,1,1.0,350734.6666225661,20352.430516034223,-287.89129936182144,119.08885824032664,top_men,
173,MX,2022,2,2022-02-05 - 2022-02-11,DW_MX_ECOM_JAN22_Accesorios_20%,ECOM,313611.0,313611.0,267754.0,284012.0,98.07,135.98,89.1,107.71666666666665,2022-02-05,202205,DW,DEWALT,Mexico,3,3.0,1180777.6249303503,20352.430516034223,-287.89129936182144,119.08885824032664,top_men,0.7592259938178791
174,MX,2022,2,2022-02-12 - 2022-02-18,ST_MX_ECOM_FEB22_Hasta_15%,ECOM,241610.0,241610.0,241610.0,241610.0,385.84,385.84,385.84,385.84,2022-02-12,202206,ST,STANLEY,Mexico,1,2.142857142857143,291620.7085492261,20352.430516034223,-287.89129936182144,119.08885824032664,top_men,
175,BR,2022,3,2022-03-05 - 2022-03-11,BDT_BR_AWR_PowerConnect,Powerconnect,8077648.0,8077648.0,8077648.0,8077648.0,3751.14,3751.14,3751.14,3751.14,2022-03-05,202209,BD,BLACK+DECKER,Brasil,1,2.0,328685.47312295134,28973.906398930718,-149.20575005503042,70.4743949978772,top_men,
176,MX,2022,3,2022-03-12 - 2022-03-18,BD_MX_AWR_MAR22_PT_POWERCONNECT,Powerconnect,16398881.0,16398881.0,1649.0,5467535.666666667,5342.56998024,5342.56998024,2.74,1783.0499934133334,2022-03-12,202210,BD,BLACK+DECKER,Mexico,3,1.0,353190.6293402404,28973.906398930718,-149.20575005503042,70.4743949978772,top_men,1.3830085964455625
177,BR,2022,3,2022-03-05 - 2022-03-11,DW_BR_AWR_Next+level_PowerStack,Powerstack,4843847.0,4843847.0,4843847.0,4843847.0,3951.05,3951.05,3951.05,3951.05,2022-03-05,202209,DW,DEWALT,Brasil,1,2.0,429763.0207449615,28973.906398930718,-149.20575005503042,70.4743949978772,top_men,
178,MX,2022,3,2022-03-12 - 2022-03-18,DW_MX_AWR_MAR22_PT_POWERSTACK,Powerstack,22769354.0,22769354.0,421.0,7591607.666666667,7592.95,7592.95,0.58,2533.7,2022-03-12,202210,DW,DEWALT,Mexico,3,2.8,842492.530685519,28973.906398930718,-149.20575005503042,70.4743949978772,top_men,1.3834963580249462
179,BR,2022,3,2022-03-05 - 2022-03-11,ST_BR_AWR_ProCheck,Procheck,6444956.0,6444956.0,6444956.0,6444956.0,3347.22,3347.22,3347.22,3347.22,2022-03-05,202209,ST,STANLEY,Brasil,1,2.0,373985.30941849767,28973.906398930718,-149.20575005503042,70.4743949978772,top_men,
180,MX,2022,3,2022-03-05 - 2022-03-11,ST_MX_AWR_MAR22_HT_PROCHECK,Procheck,19027651.0,19027651.0,19027651.0,19027651.0,5560.58,5560.58,5560.58,5560.58,2022-03-05,202209,ST,STANLEY,Mexico,1,1.0,325488.46043782507,28973.906398930718,-149.20575005503042,70.4743949978772,top_men,
181,BR,2022,4,2022-04-30 - 2022-05-06,BDT_BR_CONV_PowerConnect,Powerconnect,3359240.0,3359240.0,1607593.0,2483416.5,3733.89,3733.89,2393.69,3063.79,2022-04-30,202217,BD,BLACK+DECKER,Brasil,2,1.6666666666666667,375441.77837837575,7392.345649244792,0.0,74.8296203406812,top_men,0.9371067811865474
182,MX,2022,4,2022-04-09 - 2022-04-15,BD_MX_ENGT_APR22_PT_POWERCONNECT_REG,Powerconnect,7573267.0,7573267.0,324073.0,3948670.0,6953.33999988,6953.33999988,516.14,3734.73999994,2022-04-09,202214,BD,BLACK+DECKER,Mexico,2,1.0,347177.7400578197,70784.82094115416,-885.5796751917983,283.9040953202523,top_men,0.9371067811865474
183,BR,2022,4,2022-04-23 - 2022-04-29,DW_BR_ENGT_Next+level_PowerStack,Powerstack,2301488.0,2301488.0,655361.0,1401279.0,2109.17,2109.17,860.0,1449.7033333333336,2022-04-23,202216,DW,DEWALT,Brasil,3,1.6666666666666667,515049.0072942011,7392.345649244792,0.0,74.8296203406812,top_men,1.2787819370004527
184,MX,2022,4,2022-04-09 - 2022-04-15,DW_MX_ENGT_APR22_PT_POWERSTACK,Powerstack,7863990.0,7863990.0,338053.0,3002742.3333333335,6301.0,6301.0,533.98,2520.1566666666668,2022-04-09,202214,DW,DEWALT,Mexico,3,1.75,821342.0561178268,70784.82094115416,-885.5796751917983,283.9040953202523,top_men,1.2768345087449047
185,BR,2022,4,2022-04-30 - 2022-05-06,IW_BR_ENGT_MAY22_HT_Social-Boosting,Social Boosting,167856.0,167856.0,167856.0,167856.0,136.69,136.69,136.69,136.69,2022-04-30,202217,IW,IRWIN,Brasil,1,4.466666666666667,30148.87544594496,7392.345649244792,0.0,74.8296203406812,top_men,
